檔名,請開,請關,請保持,其他
1647741018,0,0,0,1
1620050470,0,0,0,1
1649030343,0,1,0,0
1644805523,0,0,0,1
1630220841,0,0,0,1
1633776626,0,0,0,1
1634556042,0,0,0,1
1644172217,0,0,0,1
1632437935,0,0,0,1
1647733179,0,0,0,1
1619423212,0,0,0,1
1630755859,0,0,0,1
1648351698,0,0,0,1
1650532678,0,0,0,1
1621644906,0,0,0,1
1618710919,0,0,0,1
1634816962,0,0,0,1
1631525308,0,0,0,1
1632913321,0,0,0,1
1647909768,0,0,0,1
1619100394,0,0,0,1
1620705742,0,1,0,0
1637639240,0,0,0,1
1626936390,0,0,0,1
1629246522,0,0,0,1
1630893053,0,0,0,1
1622749319,0,0,0,1
1642242163,0,0,0,1
1631620008,0,0,0,1
1634973779,0,0,0,1
1634350079,0,0,0,1
1639308152,0,0,0,1
1626933390,0,0,0,1
1650338453,0,0,0,1
1632154587,0,0,0,1
1650979072,0,0,0,1
1648297160,0,0,0,1
1632007359,0,0,0,1
1620656687,0,0,0,1
1646154567,0,0,0,1
1644209944,0,0,0,1
1637639229,0,0,0,1
1637621101,0,0,0,1
1650271797,0,0,0,1
1637754490,0,0,0,1
1621158953,0,0,0,1
1630924273,0,0,0,1
1620115144,0,1,0,0
1621592224,0,0,0,1
1633161412,0,0,0,1
1630211232,0,0,0,1
1619595397,0,0,0,1
1635734419,0,0,0,1
1619251911,0,0,0,1
1633084908,0,0,0,1
1629457855,0,0,1,0
1629815872,0,0,0,1
1647686527,1,0,0,0
1632822051,0,0,0,1
1620891231,0,1,0,0
1618475819,0,0,0,1
1630208125,0,0,0,1
1635062186,0,0,0,1
1620116746,0,0,0,1
1631961702,1,0,0,0
1633784119,0,0,0,1
1636287813,0,0,0,1
1619138994,0,0,0,1
1619101313,0,0,0,1
1618704859,0,0,0,1
1624160352,0,0,0,1
1629871125,0,0,0,1
1646750477,0,0,0,1
1633836405,0,0,0,1
1627954362,0,0,0,1
1633940944,0,0,0,1
1650822217,0,0,0,1
1642774491,0,0,0,1
1648963393,0,0,0,1
1617849400,0,0,0,1
1619831657,0,0,0,1
1637549238,0,0,0,1
1648864289,0,0,0,1
1619599931,0,0,0,1
1649924539,0,1,0,0
1620428062,0,0,0,1
1645878487,0,0,0,1
1619590145,1,0,0,0
1619503425,0,0,0,1
1634454233,0,0,0,1
1620777017,0,0,0,1
1644892901,0,0,0,1
1619193915,0,0,0,1
1620975854,0,0,0,1
1642988931,0,0,0,1
1620112081,0,0,0,1
1632104158,0,0,0,1
1619335703,0,0,0,1
1636821136,0,0,0,1
1651023285,0,1,0,0
1650003379,0,0,0,1
1650323534,0,0,0,1
1648440992,0,0,0,1
1636110921,0,0,0,1
1620193887,0,0,0,1
1650806950,0,0,0,1
1632404011,0,0,0,1
1628653128,0,0,0,1
1629742543,0,0,0,1
1637546188,0,1,0,0
1648986200,0,0,0,1
1632195501,0,0,0,1
1633760286,0,0,0,1
1633161511,0,0,0,1
1639899877,0,0,0,1
1619303874,0,0,0,1
1620261418,0,0,0,1
1650154330,0,0,0,1
1637552850,0,0,0,1
1650159416,0,0,0,1
1620947820,0,0,0,1
1636290275,0,0,0,1
1650672308,0,0,0,1
1625193276,0,0,0,1
1621244573,0,0,0,1
1649419924,0,0,0,1
1649430178,0,0,0,1
1648896541,0,0,0,1
1640596317,0,0,0,1
1632671807,0,0,0,1
1618574329,0,0,0,1
1620375873,0,0,0,1
1630765489,0,0,0,1
1620864570,0,0,0,1
1649367456,0,0,0,1
1644929610,0,0,0,1
1619695384,0,1,0,0
1644131538,0,0,0,1
1645175883,0,0,0,1
1632017991,0,0,0,1
1619101282,0,0,0,1
1629892917,0,0,0,1
1647397420,0,0,0,1
1629896106,0,0,0,1
1619926399,0,0,0,1
1645868946,0,0,0,1
1622104043,0,0,0,1
1620907895,0,0,0,1
1630682469,0,0,0,1
1618899475,0,0,0,1
1649668581,0,0,0,1
1633094445,0,0,0,1
1619223677,0,0,0,1
1629100694,0,0,0,1
1650525867,0,1,0,0
1642570069,1,0,0,0
1648897903,0,0,0,1
1632833291,0,0,0,1
1631449894,0,0,0,1
1618879549,0,0,0,1
1636425722,0,0,0,1
1650287271,0,0,0,1
1649548819,0,0,0,1
1649489668,0,0,0,1
1632739448,0,0,0,1
1632837878,0,0,0,1
1620578399,0,0,0,1
1629996482,0,1,0,0
1631841777,0,0,0,1
1629514343,0,0,0,1
1630476279,0,1,0,0
1619179281,0,0,0,1
1648005708,1,0,0,0
1646359880,0,0,0,1
1627267281,0,0,0,1
1645085904,0,0,0,1
1618299600,0,0,0,1
1645581957,0,0,0,1
1632131041,0,0,0,1
1620031702,0,0,0,1
1620351384,0,0,0,1
1637467471,0,0,0,1
1619753770,0,0,0,1
1631581728,0,0,0,1
1647261743,0,0,0,1
1636939573,0,0,0,1
1632040949,0,0,0,1
1649408757,0,0,0,1
1636865684,0,0,0,1
1649394132,0,0,0,1
1645868391,0,0,1,0
1619182883,0,0,0,1
1635930551,0,0,0,1
1650846917,0,0,0,1
1622625994,0,0,0,1
1650011800,0,0,0,1
1625112819,0,0,0,1
1650784256,0,0,0,1
1650535330,0,0,0,1
1632902852,0,0,0,1
1627813056,0,0,0,1
1635997087,0,0,0,1
1632874199,0,0,0,1
1633748370,0,0,0,1
1641370224,0,0,0,1
1631274894,1,0,0,0
1618796037,0,0,0,1
1619146406,0,1,0,0
1646453007,0,0,0,1
1650882892,0,0,0,1
1635467827,0,0,0,1
1633703465,0,0,0,1
1638621956,0,0,0,1
1642159232,0,0,0,1
1646276176,0,0,0,1
1625222604,0,0,0,1
1650850695,0,0,0,1
1645962076,0,0,0,1
1637138442,0,0,0,1
1629374252,0,0,0,1
1649033166,0,0,0,1
1640649538,1,0,0,0
1620280239,0,0,0,1
1619494924,0,0,0,1
1618542141,0,0,0,1
1634819310,0,0,0,1
1625112553,0,0,0,1
1647655018,0,0,0,1
1633601663,0,0,0,1
1620297714,0,0,0,1
1649374404,0,1,0,0
1633325699,0,0,0,1
1632917282,0,0,0,1
1636283062,0,0,0,1
1619261305,1,0,0,0
1634793521,0,0,0,1
1649459162,0,0,0,1
1630813895,0,0,0,1
1650110959,0,0,0,1
1621161969,0,0,0,1
1650952341,0,0,0,1
1620033346,0,0,0,1
1650501430,0,0,0,1
1635557597,0,1,0,0
1649352130,0,0,0,1
1645957432,0,1,0,0
1634721428,0,0,0,1
1619563422,0,0,0,1
1633093551,0,0,0,1
1633836430,0,0,0,1
1636851249,0,0,0,1
1620660628,0,0,0,1
1633511660,0,0,0,1
1619773997,0,0,0,1
1626936410,0,0,0,1
1650979815,0,0,0,1
1618987052,0,0,0,1
1620639208,0,0,0,1
1645240108,0,0,0,1
1633856300,0,0,0,1
1649670139,0,0,0,1
1618649979,0,0,0,1
1631482878,0,0,0,1
1618473713,0,0,0,1
1649389849,0,0,0,1
1632833315,0,0,0,1
1651121464,0,0,0,1
1645958301,0,0,0,1
1629528949,0,0,0,1
1631286750,0,0,0,1
1633766700,0,1,0,0
1651113799,0,0,0,1
1621064918,0,0,0,1
1643446821,0,0,0,1
1618895798,0,0,0,1
1631921440,0,0,0,1
1635929308,0,0,0,1
1621000887,0,0,0,1
1641002054,0,0,0,1
1631884880,0,0,0,1
1649372304,0,0,0,1
1639539119,0,0,0,1
1632451811,0,0,0,1
1649557446,0,0,0,1
1637122595,0,0,0,1
1642611005,0,0,0,1
1643715468,0,0,0,1
1630806630,0,0,0,1
1619836813,0,0,0,1
1631935414,0,0,0,1
1632277951,0,0,0,1
1649600482,0,0,0,1
1647597435,0,0,0,1
1650897600,0,0,0,1
1633860171,0,0,0,1
1650250770,0,0,0,1
1634125769,0,0,0,1
1619957364,0,1,0,0
1636019241,0,0,0,1
1632707303,0,0,0,1
1646389315,0,0,0,1
1619850526,0,0,0,1
1637654425,0,0,0,1
1634006502,0,0,0,1
1649816199,0,0,0,1
1624170319,0,0,0,1
1618459834,0,0,0,1
1650155452,0,0,0,1
1632174582,0,0,0,1
1649547071,0,0,0,1
1619427667,0,0,0,1
1632125612,0,0,0,1
1633500489,0,0,0,1
1637306035,0,0,0,1
1621417808,0,0,0,1
1647953020,0,0,0,1
1650093505,0,0,0,1
1643763451,0,0,0,1
1630761961,0,0,0,1
1640147640,0,0,0,1
1648203096,0,0,0,1
1632618275,0,0,0,1
1619063301,0,0,0,1
1619925511,0,0,0,1
1630682733,0,0,0,1
1619256588,0,0,0,1
1649641086,0,0,0,1
1648365650,0,0,0,1
1619753826,0,0,0,1
1647666666,0,0,0,1
1648982810,0,1,0,0
1620624471,1,0,0,0
1619879375,0,0,0,1
1649486630,0,0,0,1
1650196130,0,0,0,1
1648634686,0,0,0,1
1651059477,0,0,0,1
1619922353,0,0,0,1
1620635615,0,0,0,1
1649428241,0,0,0,1
1634281780,0,0,0,1
1650015572,0,0,0,1
1620109805,0,0,0,1
1619870820,0,0,0,1
1619089311,0,0,0,1
1624068984,0,0,0,1
1624957445,0,0,0,1
1633832894,0,0,0,1
1628755659,0,0,0,1
1650898543,0,0,0,1
1647074260,0,0,0,1
1633093480,0,0,0,1
1651160185,0,0,0,1
1631093649,0,0,0,1
1642069603,0,0,0,1
1620774018,0,0,0,1
1619591602,0,0,0,1
1632921726,0,0,0,1
1639572418,0,0,0,1
1619014693,0,0,0,1
1632657747,0,0,0,1
1650004147,0,0,0,1
1630109090,0,0,0,1
1636291395,0,0,0,1
1631890732,0,0,0,1
1630059913,0,0,0,1
1620284092,0,0,0,1
1629467029,0,0,0,1
1643155692,0,0,0,1
1618900118,0,0,0,1
1634011475,0,0,0,1
1649987229,0,0,0,1
1618975110,0,0,0,1
1634212334,0,0,0,1
1650270001,0,0,0,1
1636865627,0,0,0,1
1630158986,0,0,0,1
1635859403,0,0,0,1
1618905214,0,0,0,1
1633150192,0,0,0,1
1618966002,0,0,0,1
1627890262,0,0,0,1
1619355781,0,0,0,1
1619922662,0,0,0,1
1633073651,0,0,0,1
1630317403,0,0,0,1
1648825915,0,0,0,1
1631096736,0,0,0,1
1617787785,0,0,0,1
1649999338,0,0,0,1
1621049802,0,0,0,1
1649029718,0,0,0,1
1632104998,0,0,0,1
1619009294,0,0,0,1
1649464072,0,0,0,1
1619424532,0,0,0,1
1633759862,0,0,0,1
1618474857,0,0,0,1
1650287470,0,0,0,1
1619574322,0,0,0,1
1634981473,0,0,0,1
1631958279,1,0,0,0
1631932373,0,0,0,1
1647738726,0,0,0,1
1635228981,0,0,0,1
1634211407,0,0,0,1
1637638980,0,0,0,1
1633919420,0,0,0,1
1642749103,0,1,0,0
1648249522,0,0,0,1
1648777352,0,1,0,0
1618613304,0,0,0,1
1649536273,0,0,0,1
1632898084,1,0,0,0
1619860911,0,0,0,1
1651155470,0,1,0,0
1620822952,0,0,0,1
1635131518,0,0,0,1
1619309996,0,0,0,1
1634310989,0,0,0,1
1631789372,1,0,0,0
1651140474,1,0,0,0
1650714821,0,0,0,1
1619762083,0,1,0,0
1645065822,0,0,0,1
1619451030,0,0,0,1
1650978048,0,0,0,1
1620822315,0,0,0,1
1637620741,0,0,0,1
1650277396,0,0,0,1
1636692788,0,0,0,1
1619832980,1,0,0,0
1633313342,0,0,0,1
1633440296,0,0,0,1
1650159335,0,0,0,1
1632060901,0,0,0,1
1650285041,0,0,0,1
1635846520,0,0,0,1
1635730225,0,0,0,1
1621154049,0,0,0,1
1650717294,0,0,0,1
1636279201,0,0,0,1
1632019089,0,0,0,1
1633772582,0,0,0,1
1635755217,0,0,0,1
1647568911,0,0,0,1
1650850567,0,0,0,1
1647916125,0,0,0,1
1641564105,0,0,0,1
1620565998,0,0,0,1
1618579022,0,0,0,1
1629348254,0,1,0,0
1620904615,0,0,0,1
1630762833,0,0,0,1
1618899480,0,1,0,0
1618566448,1,0,0,0
1619487730,0,0,0,1
1632783196,0,0,0,1
1621083703,0,0,0,1
1646328317,0,0,0,1
1633601665,0,0,0,1
1634558738,0,0,0,1
1621937160,0,1,0,0
1631752208,0,0,0,1
1633484191,0,0,0,1
1649732434,0,0,0,1
1620906879,0,0,0,1
1621085031,0,1,0,0
1632733641,0,0,0,1
1648184936,0,0,0,1
1618837417,0,0,0,1
1633176992,0,0,0,1
1632816363,0,0,0,1
1650934421,0,0,0,1
1631795335,0,0,0,1
1619087232,0,0,0,1
1630314053,0,0,0,1
1650116341,0,0,0,1
1629540282,0,0,0,1
1632106708,0,0,0,1
1620036568,0,0,0,1
1649995444,0,0,0,1
1619150085,0,0,0,1
1649492854,0,0,0,1
1650391717,0,0,0,1
1636077981,0,0,0,1
1634281808,0,0,0,1
1632134676,0,0,0,1
1649599624,0,0,0,1
1649575596,0,0,0,1
1619852011,0,1,0,0
1618887289,0,0,0,1
1619911748,0,0,0,1
1648895084,0,1,0,0
1635480136,0,1,0,0
1631696623,0,0,0,1
1643268328,0,0,0,1
1640611692,0,0,0,1
1635734443,0,0,0,1
1643334604,0,0,0,1
1630932612,0,0,0,1
1637306024,0,0,0,1
1622019655,0,0,0,1
1635056862,0,0,0,1
1618993405,0,0,0,1
1621148603,0,0,0,1
1631609144,0,1,0,0
1651243977,0,0,0,1
1621068477,0,0,0,1
1631419098,0,0,0,1
1629703094,0,0,0,1
1634047370,0,1,0,0
1620719684,0,0,0,1
1629702641,0,0,0,1
1629879189,0,0,0,1
1645923862,0,0,0,1
1619221617,0,0,0,1
1633082285,0,0,0,1
1621147796,0,0,0,1
1649215294,0,0,0,1
1632917783,0,0,0,1
1635749855,0,0,0,1
1650237228,0,0,0,1
1632617987,0,0,0,1
1630925212,0,0,0,1
1648256280,0,0,0,1
1620990713,0,0,0,1
1633254406,0,0,0,1
1634024308,0,0,0,1
1618646579,0,0,0,1
1630115929,0,0,0,1
1620920033,0,0,0,1
1631945633,0,0,0,1
1632052318,0,0,0,1
1630834930,0,0,0,1
1630836576,0,0,0,1
1644945426,0,0,0,1
1638511492,0,0,0,1
1632528663,0,0,0,1
1618274008,0,0,0,1
1641969195,0,0,0,1
1634095101,0,0,0,1
1646703362,0,0,0,1
1649325307,0,0,0,1
1619824771,0,0,0,1
1636883169,0,1,0,0
1631934794,0,0,0,1
1632749770,0,0,0,1
1618926198,0,0,0,1
1620910354,0,0,0,1
1649142293,0,0,0,1
1648082637,0,0,0,1
1647526996,0,0,0,1
1633357495,0,1,0,0
1634566505,0,0,0,1
1646357212,0,0,0,1
1649903881,0,1,0,0
1618377382,0,0,0,1
1650807184,0,0,0,1
1631017818,0,0,0,1
1637318414,0,0,0,1
1619692269,0,0,0,1
1632012431,0,0,0,1
1618579045,0,0,0,1
1621244569,0,0,0,1
1633826036,0,0,0,1
1619604674,0,0,0,1
1620280392,0,0,0,1
1632403071,0,0,0,1
1619053142,0,0,0,1
1619955246,0,0,0,1
1622229367,0,0,0,1
1635928740,0,0,0,1
1618839665,0,1,0,0
1651018293,0,0,0,1
1647010200,0,0,0,1
1634532464,0,0,0,1
1629104008,0,0,0,1
1618627008,0,0,0,1
1620133775,0,0,0,1
1635144814,0,0,0,1
1641290338,0,0,0,1
1634030845,0,0,0,1
1642820738,0,0,0,1
1619102303,0,0,0,1
1624074963,0,1,0,0
1650437379,0,0,0,1
1619945583,1,0,0,0
1650157186,0,1,0,0
1629340104,0,0,0,1
1620348042,0,0,0,1
1651053694,0,0,0,1
1649417590,0,0,0,1
1631237349,0,0,0,1
1650871763,0,0,0,1
1619398249,0,0,0,1
1619180359,0,0,0,1
1619871992,0,0,0,1
1620891306,0,0,0,1
1628496287,0,0,0,1
1632063638,0,0,0,1
1632910620,1,0,0,0
1619170238,0,0,0,1
1619706363,0,0,0,1
1620806715,0,0,0,1
1620262378,0,0,0,1
1637835043,0,0,0,1
1619141239,0,0,0,1
1619064303,0,0,0,1
1650529117,0,0,0,1
1619224188,0,0,0,1
1629541726,0,0,0,1
1632665141,0,0,0,1
1619158825,0,1,0,0
1633480096,1,0,0,0
1633273941,0,0,0,1
1618413123,0,0,0,1
1646103176,0,0,0,1
1647131068,0,0,0,1
1647759170,0,0,0,1
1629104008,0,0,0,1
1630770636,0,0,0,1
1619042505,0,0,0,1
1632060748,0,0,0,1
1647694472,0,0,0,1
1649033814,0,0,0,1
1637639674,0,1,0,0
1619842171,0,0,0,1
1650761973,0,0,0,1
1631701919,0,0,0,1
1632482740,0,0,0,1
1650925723,0,0,0,1
1647913972,0,0,0,1
1619003076,0,1,0,0
1650408669,0,0,0,1
1649952159,0,0,0,1
1634697799,0,0,0,1
1632528658,0,0,0,1
1634352184,0,0,0,1
1633300686,0,0,0,1
1648180300,0,0,0,1
1622011510,1,0,0,0
1631365224,0,0,0,1
1634025799,0,0,0,1
1636016964,0,0,0,1
1632727701,0,0,0,1
1620087852,0,0,0,1
1618815310,0,0,0,1
1629706739,0,0,0,1
1651118263,0,0,0,1
1618926315,0,0,0,1
1619754881,0,1,0,0
1650523427,0,0,0,1
1632585235,0,0,0,1
1649804952,0,0,0,1
1635730556,0,0,0,1
1635082819,0,0,0,1
1632564148,0,0,0,1
1635429249,0,0,0,1
1647058746,0,0,0,1
1632613617,0,0,0,1
1619753191,0,0,0,1
1633280475,0,0,0,1
1618555285,0,0,0,1
1619193758,0,0,0,1
1635480035,0,0,0,1
1633909993,0,0,0,1
1650330038,0,0,0,1
1633507388,0,0,0,1
1634885855,0,0,0,1
1619822623,0,0,0,1
1621070339,0,0,0,1
1619081460,0,0,0,1
1643157804,0,0,0,1
1619824964,0,0,0,1
1648448334,0,1,0,0
1648827575,0,0,0,1
1632650479,0,0,0,1
1622103418,0,0,0,1
1648975779,0,0,0,1
1630031574,0,0,0,1
1634291809,0,0,0,1
1620799969,0,0,0,1
1629342792,0,0,0,1
1636767723,0,0,0,1
1621916770,0,0,0,1
1649338428,0,0,0,1
1620800428,0,0,0,1
1630149394,0,0,0,1
1637835055,0,0,0,1
1628653065,0,0,0,1
1619264534,0,0,0,1
1632790590,0,0,0,1
1632482684,0,0,0,1
1649423908,0,0,0,1
1630918622,0,0,0,1
1632871160,0,0,0,1
1635429259,0,0,0,1
1649766572,0,0,0,1
1619143624,0,0,0,1
1647396451,0,0,0,1
1628757135,0,0,0,1
1621573623,0,0,0,1
1635814359,0,0,0,1
1635501963,0,0,0,1
1646794098,0,0,0,1
1629808307,0,0,0,1
1633681751,0,0,0,1
1648290386,0,0,0,1
1629985259,0,0,0,1
1627542029,0,0,0,1
1618899700,0,0,0,1
1619754822,0,0,0,1
1619259534,0,0,0,1
1627958678,0,0,0,1
1632901340,1,0,0,0
1642481793,0,0,0,1
1648335794,0,0,0,1
1619060030,0,0,0,1
1634032141,0,0,0,1
1633770573,0,1,0,0
1619081673,0,0,0,1
1619179912,0,0,0,1
1646474248,0,0,0,1
1650978938,0,0,0,1
1650804951,0,0,0,1
1633870885,0,0,0,1
1632841358,0,0,0,1
1636850008,0,0,0,1
1647261776,0,0,0,1
1639132080,0,0,0,1
1646796982,0,0,0,1
1621143591,0,0,0,1
1619573697,0,0,0,1
1633024490,0,0,0,1
1631116506,0,1,0,0
1620988381,0,0,0,1
1620030348,0,0,0,1
1618827481,0,0,0,1
1647672957,0,0,0,1
1618625565,0,0,0,1
1633776883,0,0,0,1
1619267587,0,0,0,1
1628757324,0,1,0,0
1631018312,0,0,0,1
1632203513,0,0,0,1
1648374201,0,0,0,1
1630067141,0,0,0,1
1635837584,0,0,0,1
1636301488,0,0,0,1
1631201448,0,0,0,1
1650977178,0,0,0,1
1630670296,0,0,0,1
1643341067,0,0,0,1
1648896003,0,0,0,1
1632032259,0,0,0,1
1649549514,0,0,0,1
1640865386,0,0,0,1
1630211529,0,0,0,1
1647393629,0,0,0,1
1631193076,0,0,0,1
1619182966,0,0,0,1
1618540072,0,0,0,1
1619862465,0,0,0,1
1649508179,0,0,0,1
1631444002,0,1,0,0
1618974109,0,0,0,1
1647090594,0,0,0,1
1650928446,0,0,0,1
1645094306,0,0,0,1
1621569216,0,0,0,1
1648298004,0,0,0,1
1647305981,0,0,0,1
1620627491,0,0,0,1
1649832182,0,0,0,1
1619146740,0,0,0,1
1634139727,0,0,0,1
1620289988,0,0,0,1
1650407699,0,0,0,1
1620174571,0,0,0,1
1633760059,0,0,0,1
1641963796,0,0,0,1
1631884881,0,0,0,1
1633763665,0,0,0,1
1645874746,0,0,0,1
1630660906,0,0,0,1
1644571862,0,0,0,1
1649549237,0,0,0,1
1620807491,0,0,0,1
1618288544,0,0,0,1
1648338331,0,0,0,1
1634784446,0,1,0,0
1621248289,0,0,0,1
1634718296,0,0,0,1
1620291693,0,0,0,1
1619827400,0,0,0,1
1650933691,0,0,0,1
1631281544,0,0,0,1
1650928041,0,0,0,1
1619426426,0,0,0,1
1630585695,0,0,0,1
1619050424,0,0,0,1
1619281489,0,0,0,1
1620806795,0,0,0,1
1650168110,0,0,0,1
1630596646,0,0,0,1
1640160522,0,0,0,1
1619871012,0,0,0,1
1649046931,0,0,0,1
1627012872,0,0,0,1
1620915346,0,0,0,1
1634809059,0,0,0,1
1650066592,0,1,0,0
1618663291,1,0,0,0
1632397487,0,0,0,1
1648872184,0,0,0,1
1631093477,0,0,0,1
1632322997,0,0,0,1
1618730501,0,0,0,1
1642297364,0,0,0,1
1619164412,0,0,0,1
1633176296,0,0,0,1
1650610855,0,0,0,1
1618576551,0,0,0,1
1645750111,0,0,0,1
1636692765,0,0,0,1
1651051652,0,0,0,1
1617706921,0,0,0,1
1627542025,0,0,0,1
1649670934,0,0,0,1
1620059279,0,0,0,1
1617765157,0,0,0,1
1619044827,0,0,0,1
1629878034,0,0,0,1
1648379602,0,0,0,1
1648802815,0,0,0,1
1647601834,0,0,0,1
1648968873,0,0,0,1
1642516705,0,0,0,1
1633258179,0,0,0,1
1649465818,0,0,0,1
1635227112,0,0,0,1
1619772973,0,0,0,1
1619706062,0,0,0,1
1632096381,0,0,0,1
1618976294,0,0,0,1
1636851416,0,0,0,1
1650783958,0,0,0,1
1635698372,0,0,0,1
1632630538,0,0,0,1
1620616744,0,0,0,1
1630737855,0,0,0,1
1637138374,0,0,0,1
1649610245,0,0,0,1
1639650544,0,0,0,1
1634657727,0,0,0,1
1620132404,0,0,0,1
1619361404,0,1,0,0
1650931289,0,0,0,1
1621216594,0,0,0,1
1633571462,0,0,0,1
1633312747,1,0,0,0
1650602532,0,0,0,1
1632734062,0,0,0,1
1649165791,0,0,0,1
1647591709,0,0,0,1
1651245218,0,0,0,1
1632551314,0,0,0,1
1637639886,0,0,0,1
1630043734,0,0,0,1
1649471348,0,0,0,1
1633934312,1,0,0,0
1645610972,0,0,0,1
1647510359,0,0,0,1
1622002240,0,0,0,1
1633608422,0,0,0,1
1627121063,0,0,0,1
1619073016,0,0,0,1
1629871767,0,0,0,1
1647700487,0,0,0,1
1632707069,0,0,0,1
1649030501,0,0,0,1
1647940190,0,0,0,1
1620569974,0,0,0,1
1634538849,0,0,0,1
1630276037,0,0,0,1
1622014938,0,0,0,1
1634135308,0,0,0,1
1649039891,0,0,0,1
1620387370,0,0,0,1
1649894789,0,0,0,1
1650713129,0,1,0,0
1649499837,0,0,0,1
1629715979,1,0,0,0
1632921792,0,0,0,1
1618415732,0,0,0,1
1651074762,1,0,0,0
1629198720,0,0,0,1
1642207546,0,0,0,1
1618700649,1,0,0,0
1620801502,0,0,0,1
1621121376,0,0,0,1
1649033818,0,0,0,1
1630056811,0,0,0,1
1650159981,0,0,0,1
1632314794,0,0,0,1
1650197569,0,0,0,1
1645175761,0,0,0,1
1647665257,0,0,0,1
1630115938,0,0,0,1
1639786109,0,0,0,1
1647954635,0,0,0,1
1650326218,0,0,0,1
1635938252,0,0,0,1
1631960384,0,0,0,1
1650932227,0,0,0,1
1641435369,0,0,0,1
1619754650,0,0,0,1
1648286279,0,0,0,1
1650095279,0,0,0,1
1629279100,0,0,0,1
1630315606,0,0,0,1
1630831836,0,0,0,1
1632195497,0,0,0,1
1631069788,0,0,0,1
1648521842,0,0,0,1
1650009168,0,1,0,0
1650234189,0,0,0,1
1636849537,0,0,0,1
1631908398,0,0,0,1
1650181293,0,0,0,1
1649422076,0,0,0,1
1649512163,0,0,0,1
1629877931,0,0,0,1
1630282515,0,0,0,1
1618558106,0,0,0,1
1633701332,0,0,0,1
1620219649,0,0,0,1
1621821434,0,0,0,1
1632138129,0,0,0,1
1642296429,0,0,0,1
1630142303,0,0,0,1
1618287133,0,0,0,1
1642601823,0,0,0,1
1620654595,0,0,0,1
1624519242,0,0,0,1
1621424515,0,0,0,1
1628933111,0,0,0,1
1635598392,0,0,0,1
1632578583,0,0,0,1
1649578659,0,0,0,1
1633667689,0,0,0,1
1632293484,0,0,0,1
1647750346,0,0,0,1
1618675682,0,0,0,1
1618801403,0,0,0,1
1619165290,0,0,0,1
1619922201,0,0,0,1
1630000927,0,0,0,1
1621039243,0,0,0,1
1650839796,0,0,0,1
1620291787,0,0,0,1
1637647653,0,0,0,1
1630754509,0,0,0,1
1648336121,0,0,0,1
1642079731,0,0,0,1
1634460897,0,0,0,1
1619182745,0,0,0,1
1620220726,0,0,0,1
1642984967,0,0,0,1
1648221604,0,0,0,1
1620281399,0,0,0,1
1630671768,0,0,0,1
1629818733,0,0,0,1
1649981895,0,0,0,1
1640612019,0,0,0,1
1642823771,0,0,0,1
1636851343,0,0,0,1
1632052726,0,0,0,1
1633831698,0,1,0,0
1635755403,0,0,0,1
1633165962,0,0,0,1
1633228961,0,0,0,1
1638533564,0,0,0,1
1618905277,0,0,0,1
1648183207,0,0,0,1
1633671513,0,0,0,1
1634808633,0,0,0,1
1630814226,0,0,0,1
1635990220,0,0,0,1
1649863649,0,1,0,0
1619823669,0,0,0,1
1632727936,0,1,0,0
1647162080,0,0,0,1
1641719475,0,0,0,1
1629099125,0,0,0,1
1635842656,0,0,0,1
1617874955,0,0,0,1
1633523497,0,0,0,1
1646892337,0,1,0,0
1630231608,0,0,0,1
1619182222,0,0,0,1
1619136487,0,0,0,1
1619714642,0,0,0,1
1644287730,0,0,0,1
1650694458,0,0,0,1
1642491121,0,0,0,1
1633238902,0,0,0,1
1648634700,0,0,0,1
1642160170,0,0,0,1
1620813848,1,0,0,0
1635415626,0,0,0,1
1619946883,0,0,0,1
1634377496,0,0,0,1
1650782724,0,0,0,1
1618471427,0,0,0,1
1621056406,0,0,0,1
1634808586,0,1,0,0
1636449833,0,0,0,1
1636791634,0,0,0,1
1619873961,0,0,0,1
1619854028,0,0,0,1
1632632374,0,0,0,1
1650941818,0,0,0,1
1627645315,0,0,0,1
1632712234,0,0,0,1
1618966515,0,0,0,1
1619100889,0,0,0,1
1619396123,0,0,0,1
1621937494,0,0,0,1
1632645750,0,0,0,1
1650969063,0,0,0,1
1620693716,0,0,0,1
1629905674,0,0,0,1
1649761840,0,0,0,1
1628084181,0,0,0,1
1631329187,0,0,0,1
1619765046,0,0,0,1
1647755278,0,0,0,1
1649399932,0,1,0,0
1642208786,0,0,0,1
1634042414,0,0,0,1
1651153917,0,0,0,1
1646541585,0,0,0,1
1648453778,0,0,0,1
1619503919,0,0,0,1
1619960480,0,0,0,1
1618546902,0,0,0,1
1619044002,0,0,0,1
1626057843,0,0,0,1
1648197791,0,0,0,1
1618474521,0,1,0,0
1621075777,0,0,0,1
1618562392,0,0,0,1
1620672400,0,0,0,1
1629793146,0,0,0,1
1620265936,0,0,0,1
1630809754,0,0,0,1
1619827407,0,0,0,1
1634517345,0,0,0,1
1619312210,0,0,0,1
1626235733,0,0,0,1
1619822431,0,0,0,1
1648646801,0,0,0,1
1650711693,0,0,0,1
1619256166,0,0,0,1
1619084850,0,0,0,1
1650802438,0,1,0,0
1634556094,0,0,0,1
1620269778,0,0,0,1
1632652135,0,0,0,1
1644548945,0,0,0,1
1635176507,0,0,0,1
1645962083,0,0,0,1
1619142360,0,0,0,1
